 ,Value
1,310.033
2,267.531
3,329.318
4,429.838
5,437.142
6,404.284
7,511.606
8,364.240
9,259.013
10,207.679
11,189.318
12,224.045
13,172.929
14,177.353
15,103.745
16,157.015
17,309.323
18,325.043
19,227.322
20,198.339
21,393.653
22,454.344
23,496.582
24,481.047
25,458.849
26,460.545
27,378.616
28,325.757
29,179.179
30,50.766
31,71.974
